Comment ID,Rating,Tokens Used,Content,hate_filtered,hate_severity,jailbreak_filtered,jailbreak_detected,jailbreak_severity,self_harm_filtered,self_harm_severity,sexual_filtered,sexual_severity,violence_filtered,violence_severity
7699,4,276,"""...released 38 cop killers since 2017."" This is outrageous and it will continue as an insult to all law enforcement, their families and law-abiding citizens. NYS is unlivable and the police are continuously derogated by politicians and citizens alike. On the day of the parole hearing, for their sake and that of all future officers, EVERY officer in the state should walk off the job until the day the governor, mayor, and/or legislators pass an immediate law calling for life imprisonment with NO PAROLE. Of course there will be chaos - let the pols call in the National Guard to restore some order. Doing so will result in the end of many of their political careers. They will have to make the decision - a law or their career. Young officer Byrne's death can ultimately be a catalyst for some real change.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7700,2,118,"Release them to do what, other than commit another crime?",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7701,2,157,"It would be a Sin, a travesty of Justice to release this Convicted Cop Killer... Eddie Byrne's life was taken, for holding the thin Blue line and he deserves justice, for all eternity, let his killers rot in prison until they die!",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7702,2,146,"My goodness, all the murders have normal names? Still, the parole board is sending the absolutely wrong message about justice and fairness in America. These hate crime killers will never pay their debt to society.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7703,2,123,"Good luck New York and NYC, you are gonna need it to keep living there",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7704,3,128,disgusting and we know who is running the justice system and they are not good  people de is dem,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7705,3,121,Too bad we don't have a couple of real life Paul Kerseys around.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7706,3,115,Biden Building Backwards Sympathy For the Devil,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7707,3,112,They better watch their backs.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7708,2,156,Makes it even worse that they killed a cop while committing premeditated murder for money against a witness set to testify against a violent drug kingpin. I don’t know How any good people are left in NYC and the state of New York anymore,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7709,1,114,Woke up and let him out.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7710,2,138,"So it’s white supremacy to keep 4 black men in prison for premeditated murder of a white cop and black witness for money, right joe Biden?",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7711,2,127,Insanity! There  are so many cases that demand the death penalty and this is one of them.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7712,1,116,Even considering releasing this animal is reprehensible.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7713,N/A,0,"Remember it like it was yesterday, Its was Dinkin's time. Gun laws were actually pretty lax back in those day in NYC. But we didn't have a pro migrant invader mayor.",True,medium,False,False,N/A,False,safe,False,safe,False,low
7714,1,307,"The facts of this unfortunate case are simple. Whether this creep remains in prison or not, there is no way that Officer Byrne or his family can be made whole. That time passed with his murder. So what do we have left to consider? Simply, does society benefit or lose from releasing this murderer? At first glance some might make the case that the taxpayers are saving the cost of his incarceration. But given New York’s incessant need to abet criminals, this guy will probably be automatically enrolled in a variety of programs which will be as, if not more expensive as his prison tab. And what about society at large? Well with the influx of identified terrorists who have gleefully been admitted from abroad, I suppose one or two more is not going to move the needle in our crime-o-meter much further in the red zone. But I think most rational people would prefer not testing that theory. The only reason the parole board is so laissez-faire about these releases is they believe none of these parolees or any other criminals will ever threaten them or darken their door. They might be correct. But hope springs eternal.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7715,1,121,This was a contracted murder for hire. How as it second degree murder?,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7716,3,183,This is what happens when you have a parole board stacked with liberal Cop hating democrats. These low life's on the parole board never suffer any consequences for their moronic decisions. This was a premeditated execution murder to intimidate a witness and carried out by paid assassin's. This madness should end today... but probably won't.. because our governor is a gutless incompetent fool.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7717,1,123,The democrats are so excited to get another one of their people out of jail.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7718,2,121,Hochel is going to get more votes if she has them released.....,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7719,2,131,Because the parole is stacked with a bunch of Cop hating liberal Democrats. The rest of my comment was blocked as usual.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7720,5,142,"The parole board are demons.They hate cops. All these cop killers should be not alive by electric chair, gas chamber, etc. Nothing will change until fools stop voting for Democrats.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7721,2,123,The democrats are so excited to get another one of their people out of jail.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7722,2,121,Hochel is going to get more votes if she has them released.....,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7723,2,131,Because the parole is stacked with a bunch of Cop hating liberal Democrats. The rest of my comment was blocked as usual.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7724,5,142,"The parole board are demons.They hate cops. All these cop killers should be not alive by electric chair, gas chamber, etc. Nothing will change until fools stop voting for Democrats.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7725,1,152,I agree that it should  be life with no parole. It sucks but that was the deal right? Sentence complete... not good enough change the laws... he completed what he was given.  End of story... next...,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7726,2,129,This is what NY wants.They keep putting the SAME people in office.What a disgrace. Please stay safe NYPD.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7727,2,121,"Have to blame the justice system.Why weren't they givenlife,no parole?",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7728,4,117,Let him out and have the streets take care of him,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7729,2,134,"They should just bypass it already, spring him free  and get to the inevitable; make him the commissioner of the civilian complaint review board",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7730,5,127,If he is released I hope they give him a tee-shirt with a bullseye on the back.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7731,4,117,Time to bring Bernhard Goetz out of retirement.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7732,2,137,Liberals have made Woke and DEI paramount...there is little or no decency left.  When does common sense start to make a comeback?,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7733,2,138,Killing a cop used to mean death penalty.  Then it became life without parole.  Now they're all getting out.  Sickening & tragic.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7734,2,123,Yep.  36 years later - THEY'RE still doing the same mess.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7735,3,134,"The courts that release cop killers from prisons have blood on their hands...because each time they do that, they embolden new cop killers",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7736,2,129,Would they have cried this loud if it wasn't a po po that was murdered?  I highly doubt it.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7737,2,166,He did his time let him go. He actually served DECADES prison unlike the cops who kill unarmed people in cold blood and get slaps on the wrist or a quick 18 MONTHS in jail. Now the fake outrage from the usual hypocrites suspects. How pathetic yall are,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7738,2,111,Call the Equalizer...,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7739,2,137,"It appears to be the NY Parole Board's position that cop killing is not a serious crime. Keep voting democrat, New York.  Fools.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7740,2,134,"They'll get right back into street life, guns and drugs. Thank the liberal Parole Board, they live in Westchester not NYC.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7741,2,131,Why do NYC democrats love violent criminals but hate cops and crime victims? Why do New Yorkers keep voting for them?,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7742,4,133,Luckily this Harambe will be taken out by some other hoodflea.One of his own will do YT's work for us.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7743,N/A,0,So when Derek Chauvin is old and grey will these same advocates calling to free these savages lobby for his release ?,True,medium,False,False,N/A,False,safe,False,safe,False,safe
7744,4,124,NYPD should form an unofficial covert squad to take care of some street justice.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7745,N/A,0,Does Eddie Byrne return to his family when this savage walks out of prison? Sadly no. So keep the animal in its cage .,True,medium,False,False,N/A,False,safe,False,safe,False,low
7746,2,131,Why do NYC democrats love violent criminals but hate cops and crime victims? Why do New Yorkers keep voting for them?,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7747,4,133,Luckily this Harambe will be taken out by some other hoodflea.One of his own will do YT's work for us.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7748,N/A,0,So when Derek Chauvin is old and grey will these same advocates calling to free these savages lobby for his release ?,True,medium,False,False,N/A,False,safe,False,safe,False,safe
7749,4,124,NYPD should form an unofficial covert squad to take care of some street justice.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7750,N/A,0,Does Eddie Byrne return to his family when this savage walks out of prison? Sadly no. So keep the animal in its cage .,True,medium,False,False,N/A,False,safe,False,safe,False,low
7751,2,141,"Police are the Last Centurions. Releasing their killers no matter how much time has been served, regardless of real or alleged ""rehabilitation"" is just wrong.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7752,2,173,"""The Parole Board is comprised of 17 members appointed by the governor, and approved by the state Senate.The Democrat-dominated panel has been criticized in recent years for giving more weight to prisoners’ ages and health than to the brutality of the crimes they committed."" Does anyone ever get tired of saying you get the government you vote for ?",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7753,1,116,REST IN PEACE OFFICER BYRNE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7754,2,131,I remember this as if it were yesterday...they better not release any of these killers...the law has become a joke.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7755,N/A,0,Illegals and cop murders out and free. They are harmless and friendly. Thanks biden and his lib socialist dopes.,True,high,False,False,N/A,False,safe,False,safe,False,low
7756,2,133,It’s disgusting that these scum could ever come up for parole. Mandatory life with no parole for cop killers as a minimum.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7757,2,119,In what world is it OK to release a cop killer ever?,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7758,2,125,"Insanity absolute insanity, and apparently these people on the parole board are accountable to no one.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7759,2,191,Thank you to all NYC Police Officers for doing what you do. Yes you have a job to do but be smart. When you go to work remember articles like this. Most important thing is your family. If the city cared for you they wouldn’t have let out 37 cop killers since 2017. Do what you have to do but remember you work for a liberal city and they only care when they need you,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7760,2,126,The only victims leftists care about are the ones that they can use to push their political agendas.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7761,2,171,If they release this cop killer it will be a declaration of how the members of this board feel about the men and women of the state who put their lives on the line every day to protect New Yorkers.Perhaps someone should publish a list of the board members so they can receive some feedback from the citizens that these cops protect.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7762,2,202,"...brought to you by the same people (and their candidates) who support DEI, Hamas, open borders, no-bail releases, student loan forgiveness, hate speech 'with context', plagiarism, gender reassignment of juveniles without parental notification, free health care for illegal aliens, prosecutions of good samaritans, and special treatment for certain races, genders, and sexual orientations.  YOU GET WHAT YOU VOTE FOR.  God bless you, Eddie Byrne.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7763,N/A,0,"They have no place in society and if let out they will re-offend. If they are willing to kill a cop, they are willing to kill anyone.",True,high,False,False,N/A,False,safe,False,safe,False,low
7764,2,117,If he had been white he would have been released,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7765,3,122,Time for this poor chaype to meet the wrong end of Papa Capp.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7766,2,128,Never should have had a rookie in that RMP by himself. NYPD screwed up on that one.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7767,3,118,"Yeah, but they can get to him on the outside!",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7768,2,127,"There should be parole for murderers, but only when their victims come back to life and grant it.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7769,2,117,"Diversity is.....well, you know the saying.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7770,2,155,"The government of the State of New York (especially NYC) is a vile, amoral, and corrupt Leftist Democrat Party pawn.  It is spearheading the Democrat supported movement to destroy Western Civilization.  Get out before it's too late.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7771,3,118,"Yeah, but they can get to him on the outside!",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7772,2,127,"There should be parole for murderers, but only when their victims come back to life and grant it.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7773,2,117,"Diversity is.....well, you know the saying.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7774,2,155,"The government of the State of New York (especially NYC) is a vile, amoral, and corrupt Leftist Democrat Party pawn.  It is spearheading the Democrat supported movement to destroy Western Civilization.  Get out before it's too late.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7775,4,145,The family should serve final justice on this thug. I would also be looking to identify members of the parole board who are releasing cop killers. 👮‍♂️ Examples have to be made.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7776,1,133,"Time flies. It's unfortunate, but he did serve his time. The best one can hope for is that he won't offend again.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7777,N/A,0,Meet up with him on the day he paroles and take care of business within 24 hours.  We need to do the same with ALL these monsters the instant the liberal injustice system releases them.  The people themselves can fix crime very easily!,True,high,False,False,N/A,False,safe,False,safe,True,medium
7778,2,130,"I remember it like yesterday. Unfortunately, Byrne’s death was for nothing at all. The animals are running the zoo.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7779,3,139,"Help work this case glad I put my safety and well being on the line so this mutt can walk now, we should have never brought them in under arrest.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7780,2,182,"This is what the majority of NY voters want, because of their slavish devotion to voting for democrats, no matter how bad it gets. It just may get to the point where all law-abiding people are locked up, and only the criminals and politicians (but I repeat myself) are free. Hey, it might be safer in prison than out on our streets.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7781,N/A,0,Put him in the homeless shelter with the illegals!,True,high,False,False,N/A,False,safe,False,safe,False,low
7782,1,146,"The paragraph with mention of Reagan and Bush seems to have been plagerized from WikiPedia without attribution to either WikiPedia or the author credited by WikiPedia, Philip Messing.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7783,3,141,I remember the days when killing a police officer was automatically an offense that made one eligible for the death penalty. Whatever happened to that...no no...don't remind me.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7784,4,125,its a shame no one is outside waiting to send him to the afterlife to send a message,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7785,1,116,How's capital punishment not a real sentence.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7786,2,150,"So, they didn't get the death penalty, but you'd assume cop killers would get life without parole.You'd assume wrong! Complete breakdown of justice. And you see examples of it everyday on the 6 o'clock news!!",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7787,2,118,Somebody.  Do the right thing if he's released.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7788,2,129,"Releasing cop killers, FDNY and all other public servants is totally ridiculous. Its like releasing a plague-virus.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7789,4,126,Killing a Police Officer from any force in this nation should be never seeing light of day again!,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7790,2,119,Another example of soft on crime administration led by Hochul.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7791,2,131,"the fact that a single cop killer is paroled is a disgrace. But hey, NY, got what you voted for!!!!!!",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7792,2,117,It’s time for a walkout or slowdown.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7793,3,134,Perhaps the same standards ought to be applied to those who assassinate politicians and members of the parole board. Then we may see some changes.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7794,3,143,"It’ll stop when nobody wants to be a police officer and we return to the Wild West.Imagine if you defend yourself with force, you’ll never see the light of day again.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7795,3,120,This is why you don't capture 👮‍♂️ killers💀,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7796,2,129,"He'll get out and become a regular contributor to MSNBC where he will attack Donald Trump and white racism all day,",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
